host	logname	time	method	url	response	bytes	referer	useragent
163.205.16.29	-	807299309	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.16.29	-	807299309	GET	/images/USA-logosmall.gif	200	234		
163.205.16.29	-	807299310	GET	/images/WORLD-logosmall.gif	200	669		
rjr.nserc.ca	-	807299311	GET	/images/launch-logo.gif	200	1713		
slip235.netaxis.com	-	807299313	GET	/shuttle/countdown/	200	4324		
ehdup-d-14.rmt.net.pitt.edu	-	807299313	GET	/software/winvn/winvn.html	200	9866		
149.84.66.50	-	807299315	GET	/shuttle/countdown/	200	4324		
ehdup-d-14.rmt.net.pitt.edu	-	807299316	GET	/software/winvn/winvn.gif	304	0		
ehdup-d-14.rmt.net.pitt.edu	-	807299316	GET	/images/construct.gif	304	0		
ehdup-d-14.rmt.net.pitt.edu	-	807299316	GET	/software/winvn/bluemarb.gif	304	0		
slip235.netaxis.com	-	807299317	GET	/images/KSC-logosmall.gif	200	1204		
149.84.66.50	-	807299317	GET	/shuttle/countdown/count70.gif	200	46573		
mpngate1.ny.us.ibm.net	-	807299317	GET	/facts/faq08.html	200	47468		
131.182.101.232	-	807299319	GET	/images/NASA-logosmall.gif	200	786		
ehdup-d-14.rmt.net.pitt.edu	-	807299319	GET	/software/winvn/wvsmall.gif	304	0		
firewall.dfw.ibm.com	-	807299320	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
ehdup-d-14.rmt.net.pitt.edu	-	807299320	GET	/images/USA-logosmall.gif	304	0		
ehdup-d-14.rmt.net.pitt.edu	-	807299320	GET	/images/KSC-logosmall.gif	304	0		
ehdup-d-14.rmt.net.pitt.edu	-	807299320	GET	/images/MOSAIC-logosmall.gif	304	0		
firewall.dfw.ibm.com	-	807299322	GET	/history/apollo/images/abort-test.jpeg	200	25076		
slip235.netaxis.com	-	807299323	GET	/shuttle/countdown/count70.gif	200	46573		
n1032154.ksc.nasa.gov	-	807299323	GET	/mdss/MDSS.html	200	2727		
yeti.mdcorp.ksc.nasa.gov	-	807299324	GET	/shuttle/missions/missions.html	200	8677		
yeti.mdcorp.ksc.nasa.gov	-	807299324	GET	/images/launchmedium.gif	200	11853		
n1032154.ksc.nasa.gov	-	807299324	GET	/mdss/s_md-2.gif	200	15528		
slip92-76.mi.us.ibm.net	-	807299324	GET	/software/winvn/winvn.gif	200	25218		
yeti.mdcorp.ksc.nasa.gov	-	807299325	GET	/images/KSC-logosmall.gif	200	1204		
ehdup-d-14.rmt.net.pitt.edu	-	807299325	GET	/images/WORLD-logosmall.gif	304	0		
ix-lou-ky1-10.ix.netcom.com	-	807299325	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
n1136059.ksc.nasa.gov	-	807299326	GET	/ksc.html	200	7280		
137.35.226.20	-	807299328	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.gif	200	45846		
163.205.23.71	-	807299331	GET	/statistics/1995/bkup/Mar95_full.html	200	303104		
n1032154.ksc.nasa.gov	-	807299332	GET	/mdss/station.gif	200	5878		
www-a1.proxy.aol.com	-	807299333	GET	/shuttle/countdown/	200	4324		
adms1.den.mmc.com	-	807299333	GET	/elv/elvpage.htm	200	9581		
adms1.den.mmc.com	-	807299334	GET	/elv/elvhead3.gif	200	9925		
adms1.den.mmc.com	-	807299334	GET	/elv/new01.gif	200	1016		
adms1.den.mmc.com	-	807299334	GET	/elv/endball.gif	200	306		
n1136059.ksc.nasa.gov	-	807299334	GET	/images/ksclogo-medium.gif	200	5866		
n1032154.ksc.nasa.gov	-	807299334	GET	/mdss/s_delta2.gif	200	4109		
204.211.85.21	-	807299334	GET	/history/history.html	200	1602		
n1032154.ksc.nasa.gov	-	807299336	GET	/mdss/dcy2.gif	200	5679		
adms1.den.mmc.com	-	807299338	GET	/elv/PEGASUS/minpeg1.gif	200	1055		
adms1.den.mmc.com	-	807299338	GET	/elv/SCOUT/scout.gif	200	1165		
www-c2.proxy.aol.com	-	807299338	GET	/shuttle/missions/missions.html	304	0		
149.84.66.50	-	807299339	GET	/shuttle/missions/sts-71/movies/movies.html	200	3381		
n1032154.ksc.nasa.gov	-	807299339	GET	/images/ksclogosmall.gif	200	3635		
adms1.den.mmc.com	-	807299339	GET	/elv/DELTA/delta.gif	200	2244		
adms1.den.mmc.com	-	807299339	GET	/elv/ATLAS_CENTAUR/atlas.gif	200	2286		
adms1.den.mmc.com	-	807299339	GET	/elv/TITAN/titan.gif	200	3530		
www-a1.proxy.aol.com	-	807299339	GET	/images/NASA-logosmall.gif	200	786		
adms1.den.mmc.com	-	807299339	GET	/elv/struct.gif	200	1318		
www-a1.proxy.aol.com	-	807299339	GET	/images/KSC-logosmall.gif	200	1204		
www-a1.proxy.aol.com	-	807299340	GET	/shuttle/countdown/count70.gif	200	46573		
n1136059.ksc.nasa.gov	-	807299340	GET	/images/NASA-logosmall.gif	200	786		
n1032154.ksc.nasa.gov	-	807299340	GET	/icon/constr.gif	200	1087		
149.84.66.50	-	807299341	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
www-c2.proxy.aol.com	-	807299341	GET	/images/launchmedium.gif	304	0		
n1136059.ksc.nasa.gov	-	807299342	GET	/images/MOSAIC-logosmall.gif	200	363		
rjr.nserc.ca	-	807299342	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
adms1.den.mmc.com	-	807299342	GET	/images/KSC-logosmall.gif	200	1204		
adms1.den.mmc.com	-	807299343	GET	/images/NASA-logosmall.gif	304	0		
n1136059.ksc.nasa.gov	-	807299343	GET	/images/USA-logosmall.gif	200	234		
n1136059.ksc.nasa.gov	-	807299343	GET	/images/WORLD-logosmall.gif	200	669		
brpc.multnomah.lib.or.us	-	807299345	GET	/shuttle/missions/sts-61/mission-sts-61.html	200	33303		
firewall.dfw.ibm.com	-	807299345	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
mikedr.earthlink.net	-	807299345	GET	/htbin/cdt_clock.pl	200	0		
brpc.multnomah.lib.or.us	-	807299346	GET	/shuttle/missions/sts-61/sts-61-patch-small.gif	200	15815		
firewall.murphy.com	-	807299347	GET	/history/history.html	200	1602		
rjr.nserc.ca	-	807299347	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
firewall.dfw.ibm.com	-	807299348	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
137.35.226.20	-	807299349	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg	200	64427		
rjr.nserc.ca	-	807299350	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
rjr.nserc.ca	-	807299350	GET	/images/ksclogosmall.gif	200	3635		
firewall.dfw.ibm.com	-	807299351	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
firewall.murphy.com	-	807299351	GET	/history/apollo/images/apollo-small.gif	200	9630		
204.211.85.21	-	807299351	GET	/history/apollo/apollo.html	200	3260		
firewall.murphy.com	-	807299351	GET	/images/NASA-logosmall.gif	200	786		
jchambers2.ess.harris.com	-	807299352	GET	/	200	7280		
firewall.murphy.com	-	807299352	GET	/images/KSC-logosmall.gif	200	1204		
slip03.active.co.za	-	807299353	GET	/shuttle/missions/missions.html	200	8677		
jchambers2.ess.harris.com	-	807299354	GET	/images/MOSAIC-logosmall.gif	200	363		
jchambers2.ess.harris.com	-	807299354	GET	/images/NASA-logosmall.gif	200	786		
jchambers2.ess.harris.com	-	807299354	GET	/images/ksclogo-medium.gif	200	5866		
jchambers2.ess.harris.com	-	807299354	GET	/images/USA-logosmall.gif	200	234		
slip03.active.co.za	-	807299357	GET	/images/launchmedium.gif	200	11853		
www-c2.proxy.aol.com	-	807299359	GET	/history/history.html	304	0		
204.211.85.21	-	807299359	GET	/history/apollo/flight-summary.txt	200	5086		
se1720.ksc.nasa.gov	-	807299360	GET	/images/ksclogosmall.gif	200	3635		
slip03.active.co.za	-	807299362	GET	/images/NASA-logosmall.gif	200	786		
slip03.active.co.za	-	807299362	GET	/images/KSC-logosmall.gif	200	1204		
n1127400.ksc.nasa.gov	-	807299363	GET	/ksc.html	200	7280		
www-c2.proxy.aol.com	-	807299363	GET	/history/apollo/images/apollo-small.gif	304	0		
jchambers2.ess.harris.com	-	807299364	GET	/images/WORLD-logosmall.gif	200	669		
131.182.171.66	-	807299364	GET	/shuttle/missions/manifest.txt	200	131072		
n1127400.ksc.nasa.gov	-	807299364	GET	/images/ksclogo-medium.gif	200	5866		
ix-lou-ky1-10.ix.netcom.com	-	807299366	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
n1127400.ksc.nasa.gov	-	807299366	GET	/images/NASA-logosmall.gif	200	786		
n1127400.ksc.nasa.gov	-	807299367	GET	/images/MOSAIC-logosmall.gif	200	363		
131.144.166.23	-	807299367	GET	/shuttle/missions/sts-70/movies/sts-70-tdrs-deploy.mpg	200	692912		
n1127400.ksc.nasa.gov	-	807299367	GET	/images/USA-logosmall.gif	200	234		
kvoneida.hbg.psu.edu	-	807299367	GET	/shuttle/missions/missions.html	200	8677		
armasm.sdetl039.doe.state.fl.us	-	807299368	GET	/	200	7280		
n1127400.ksc.nasa.gov	-	807299368	GET	/images/WORLD-logosmall.gif	200	669		
armasm.sdetl039.doe.state.fl.us	-	807299369	GET	/images/ksclogo-medium.gif	200	5866		
kvoneida.hbg.psu.edu	-	807299370	GET	/images/launchmedium.gif	200	11853		
kvoneida.hbg.psu.edu	-	807299371	GET	/images/NASA-logosmall.gif	200	786		
armasm.sdetl039.doe.state.fl.us	-	807299371	GET	/images/NASA-logosmall.gif	200	786		
kvoneida.hbg.psu.edu	-	807299372	GET	/images/KSC-logosmall.gif	200	1204		
armasm.sdetl039.doe.state.fl.us	-	807299372	GET	/images/MOSAIC-logosmall.gif	200	363		
armasm.sdetl039.doe.state.fl.us	-	807299372	GET	/images/USA-logosmall.gif	200	234		
armasm.sdetl039.doe.state.fl.us	-	807299373	GET	/images/WORLD-logosmall.gif	200	669		
198.68.15.43	-	807299374	GET	/	304	0		
157.235.1.84	-	807299374	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
198.68.15.43	-	807299376	GET	/images/ksclogo-medium.gif	304	0		
198.68.15.43	-	807299376	GET	/images/NASA-logosmall.gif	304	0		
198.68.15.43	-	807299377	GET	/images/MOSAIC-logosmall.gif	304	0		
www-d4.proxy.aol.com	-	807299377	GET	/	200	7280		
198.68.15.43	-	807299378	GET	/images/USA-logosmall.gif	304	0		
www-c2.proxy.aol.com	-	807299380	GET	/history/apollo/apollo.html	304	0		
198.68.15.43	-	807299380	GET	/images/WORLD-logosmall.gif	304	0		
www-d4.proxy.aol.com	-	807299381	GET	/images/ksclogo-medium.gif	200	5866		
www-c2.proxy.aol.com	-	807299384	GET	/history/apollo/images/footprint-small.gif	304	0		
kvoneida.hbg.psu.edu	-	807299384	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
pm14.j51.com	-	807299384	GET	/history/apollo/apollo-14/apollo-14.html	200	2521		
www-c2.proxy.aol.com	-	807299384	GET	/history/apollo/images/apollo-logo1.gif	304	0		
199.125.188.19	-	807299386	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4711		
pm14.j51.com	-	807299387	GET	/history/apollo/apollo-14/apollo-14-patch-small.gif	200	14682		
198.68.15.43	-	807299387	GET	/whats-new.html	200	18936		
ix-lou-ky1-10.ix.netcom.com	-	807299388	GET	/images/ksclogosmall.gif	200	3635		
kingvitamin.execpc.com	-	807299388	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
kvoneida.hbg.psu.edu	-	807299388	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
kvoneida.hbg.psu.edu	-	807299389	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
198.68.15.43	-	807299390	GET	/images/whatsnew.gif	200	651		
edams.ksc.nasa.gov	-	807299390	GET	/ksc.html	200	7280		
137.35.226.20	-	807299391	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.gif	200	48305		
edams.ksc.nasa.gov	-	807299392	GET	/images/ksclogo-medium.gif	200	5866		
kvoneida.hbg.psu.edu	-	807299393	GET	/images/launch-logo.gif	200	1713		
157.235.1.84	-	807299393	GET	/history/apollo/apollo-13/apollo-13-info.html	304	0		
199.125.188.19	-	807299393	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
kingvitamin.execpc.com	-	807299393	GET	/history/apollo/apollo-11/apollo-11.html	200	44877		
edams.ksc.nasa.gov	-	807299394	GET	/images/NASA-logosmall.gif	200	786		
www-d4.proxy.aol.com	-	807299396	GET	/images/MOSAIC-logosmall.gif	200	363		
ix-lou-ky1-10.ix.netcom.com	-	807299396	GET	/history/apollo/images/footprint-logo.gif	200	4209		
198.68.15.43	-	807299398	GET	/images/KSC-logosmall.gif	200	1204		
www-c2.proxy.aol.com	-	807299398	GET	/history/apollo/apollo-1/apollo-1.html	200	3841		
www-d4.proxy.aol.com	-	807299399	GET	/images/USA-logosmall.gif	200	234		
edams.ksc.nasa.gov	-	807299399	GET	/images/MOSAIC-logosmall.gif	200	363		
edams.ksc.nasa.gov	-	807299399	GET	/images/USA-logosmall.gif	200	234		
wswem.jpl.nasa.gov	-	807299399	GET	/	200	7280		
wswem.jpl.nasa.gov	-	807299400	GET	/images/ksclogo-medium.gif	200	5866		
edams.ksc.nasa.gov	-	807299400	GET	/images/WORLD-logosmall.gif	200	669		
www-d4.proxy.aol.com	-	807299403	GET	/images/WORLD-logosmall.gif	200	669		
n203-cf-hp28699a-1.arc.nasa.gov	-	807299403	GET	/procurement/procurement.html	200	3646		
n203-cf-hp28699a-1.arc.nasa.gov	-	807299404	GET	/images/op-logo-small.gif	200	14915		
129.238.88.103	-	807299405	GET	/history/apollo/publications/sp-350/sp-350.txt	200	303104		
n203-cf-hp28699a-1.arc.nasa.gov	-	807299406	GET	/images/KSC-logosmall.gif	200	1204		
n203-cf-hp28699a-1.arc.nasa.gov	-	807299406	GET	/images/NASA-logosmall.gif	200	786		
198.68.15.43	-	807299409	GET	/shuttle/countdown	302	0		
198.68.15.43	-	807299411	GET	/shuttle/countdown/	200	4324		
kingvitamin.execpc.com	-	807299412	GET	/history/apollo/images/footprint-logo.gif	200	4209		
kingvitamin.execpc.com	-	807299412	GET	/images/ksclogosmall.gif	200	3635		
137.35.226.20	-	807299412	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg	200	66202		
onlinenewcp.onlinecp.com	-	807299413	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
onlinenewcp.onlinecp.com	-	807299414	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
www-c2.proxy.aol.com	-	807299415	GET	/history/apollo/apollo-1/apollo-1-patch-small.gif	200	16979		
firewall.dfw.ibm.com	-	807299416	GET	/history/apollo/images/AT110.GIF	200	188157		
ix-mad2-08.ix.netcom.com	-	807299416	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
taco.vt.com	-	807299417	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	305722		
alyssa.prodigy.com	-	807299418	GET	/HISTORY/APOLLO/APOLLO-13/APOLLO-13.HTML	404	0		
kvoneida.hbg.psu.edu	-	807299418	GET	/shuttle/missions/sts-70/sts-70-press-kit.txt	200	94403		
www-a1.proxy.aol.com	-	807299421	GET	/cgi-bin/imagemap/countdown70?54,189	302	96		
198.68.15.43	-	807299421	GET	/shuttle/countdown/count70.gif	200	46573		
lat2mac33.cchem.berkeley.edu	-	807299422	GET	/shuttle/missions/sts-70/sts-70-press-kit.txt	200	94403		
www-d4.proxy.aol.com	-	807299423	GET	/facts/about_ksc.html	200	3977		
128.192.21.174	-	807299424	GET	/shuttle/missions/100th.html	200	32303		
kvoneida.hbg.psu.edu	-	807299424	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
kvoneida.hbg.psu.edu	-	807299425	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
onlinenewcp.onlinecp.com	-	807299425	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	55666		
kingvitamin.execpc.com	-	807299427	GET	/facilities/vab.html	200	4045		
www-d4.proxy.aol.com	-	807299428	GET	/images/launchpalms-small.gif	200	11473		
heimbach.ac.sil.org	-	807299428	GET	/images/	200	17688		
kingvitamin.execpc.com	-	807299431	GET	/images/vab-small.gif	200	35709		
kingvitamin.execpc.com	-	807299431	GET	/images/kscmap-tiny.gif	200	2537		
news.ti.com	-	807299432	GET	/shuttle/missions/sts-70/sts-70-press-kit.txt	200	94403		
bombasto.informatik.rwth-aachen.de	-	807299436	GET	/ksc.html	304	0		
slip03.active.co.za	-	807299436	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
firewall.dfw.ibm.com	-	807299438	GET	/history/apollo/images/apollo.gif	200	28847		
137.35.226.20	-	807299440	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
www-d1.proxy.aol.com	-	807299441	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099		
slip03.active.co.za	-	807299441	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
ix-mad2-08.ix.netcom.com	-	807299443	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
130.120.104.3	-	807299446	GET	/facts/faq04.html	200	27063		
www-d4.proxy.aol.com	-	807299449	GET	/facilities/slf.html	200	3995		
163.205.16.80	-	807299450	GET	/ksc.html	200	7280		
163.205.16.80	-	807299450	GET	/images/ksclogo-medium.gif	200	5866		
128.159.122.197	-	807299451	GET	/finance/main.htm	200	1974		
163.205.16.80	-	807299451	GET	/images/NASA-logosmall.gif	200	786		
163.205.16.80	-	807299451	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.16.80	-	807299452	GET	/images/USA-logosmall.gif	200	234		
163.205.16.80	-	807299452	GET	/images/WORLD-logosmall.gif	200	669		
157.235.1.84	-	807299452	GET	/history/apollo/apollo-13/images/	200	1851		
www-d4.proxy.aol.com	-	807299453	GET	/images/slf-logo.gif	200	10966		
157.235.1.84	-	807299453	GET	/icons/image.xbm	200	509		
157.235.1.84	-	807299453	GET	/icons/blank.xbm	200	509		
157.235.1.84	-	807299453	GET	/icons/menu.xbm	200	527		
www-e1f.gnn.com	-	807299454	GET	/shuttle/missions/sts-66/sts-66-patch-small.gif	200	20271		
168.99.3.105	-	807299455	GET	/shuttle/missions/51-l/51-l-info.html	200	1387		
kvoneida.hbg.psu.edu	-	807299455	GET	/shuttle/missions/sts-69/sts-69-press-kit.txt	200	116194		
osk0174.bekkoame.or.jp	-	807299455	GET	/	200	7280		
www-d1.proxy.aol.com	-	807299455	GET	/images/KSC-logosmall.gif	200	1204		
149.84.66.50	-	807299456	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	1121554		
128.159.122.197	-	807299458	GET	/finance/collsm1.gif	200	52781		
168.99.3.105	-	807299459	GET	/shuttle/missions/51-l/51-l-patch-small.gif	200	10495		
kingvitamin.execpc.com	-	807299459	GET	/facilities/lc39a.html	200	7008		
kingvitamin.execpc.com	-	807299461	GET	/images/lc39a-logo.gif	200	13116		
alyssa.prodigy.com	-	807299463	GET	/	200	7280		
128.159.122.197	-	807299463	GET	/finance/suit.gif	200	1294		
130.120.104.3	-	807299463	GET	/images/ksclogosmall.gif	200	3635		
www-d1.proxy.aol.com	-	807299464	GET	/images/launch-logo.gif	200	1713		
www-c2.proxy.aol.com	-	807299464	GET	/history/apollo/apollo-13/apollo-13.html	304	0		
128.159.122.197	-	807299464	GET	/finance/links.gif	200	1069		
rjr.nserc.ca	-	807299465	GET	/shuttle/resources/orbiters/orbiters.html	200	2178		
128.159.122.197	-	807299465	GET	/finance/ref_btn.gif	200	2582		
firewall.dfw.ibm.com	-	807299466	GET	/history/apollo/pad-abort-test-2/	200	727		
www-d4.proxy.aol.com	-	807299466	GET	/images/kscmap-tiny.gif	200	2537		
jchambers2.ess.harris.com	-	807299467	GET	/facilities/tour.html	200	3723		
128.159.122.197	-	807299467	GET	/finance/webserch.gif	200	2682		
jchambers2.ess.harris.com	-	807299468	GET	/images/KSC-logosmall.gif	200	1204		
jchambers2.ess.harris.com	-	807299468	GET	/images/kscmap-small.gif	200	39017		
osk0174.bekkoame.or.jp	-	807299468	GET	/images/ksclogo-medium.gif	200	5866		
www-c2.proxy.aol.com	-	807299468	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	304	0		
rjr.nserc.ca	-	807299469	GET	/images/landing-small.gif	200	16966		
rjr.nserc.ca	-	807299469	GET	/images/NASA-logosmall.gif	200	786		
www-d1.proxy.aol.com	-	807299469	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
slip03.active.co.za	-	807299469	GET	/images/launch-logo.gif	200	1713		
128.159.122.197	-	807299469	GET	/finance/toairpla.gif	200	2498		
zang.slip.lm.com	-	807299469	GET	/shuttle/technology/sts-newsref/carriers.html	200	49152		
157.235.1.84	-	807299470	GET	/history/apollo/apollo-13/images/index.gif	200	99942		
slip03.active.co.za	-	807299470	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
130.120.104.3	-	807299471	GET	/images/faq.gif	200	263		
128.159.122.197	-	807299471	GET	/finance/book.gif	200	3203		
199.125.188.19	-	807299473	GET	/shuttle/missions/sts-76/mission-sts-76.html	200	3161		
128.159.122.197	-	807299473	GET	/finance/tour.gif	200	2845		
199.125.188.19	-	807299475	GET	/shuttle/missions/sts-76/sts-76-patch-small.gif	200	4179		
128.159.122.197	-	807299475	GET	/finance/brrow_1t.gif	200	632		
198.68.15.43	-	807299477	GET	/shuttle/missions/sts-70/images/images.html	200	8657		
firewall.dfw.ibm.com	-	807299478	GET	/history/apollo/pad-abort-test-2/pad-abort-test-2.html	200	1292		
pm14.j51.com	-	807299478	GET	/history/apollo/apollo-15/apollo-15.html	200	2676		
osk0174.bekkoame.or.jp	-	807299479	GET	/images/NASA-logosmall.gif	200	786		
firewall.dfw.ibm.com	-	807299480	GET	/history/apollo/images/apollo-insignia.gif	200	15121		
204.211.85.21	-	807299481	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
pm14.j51.com	-	807299481	GET	/history/apollo/apollo-15/apollo-15-patch-small.gif	200	13583		
osk0174.bekkoame.or.jp	-	807299482	GET	/images/MOSAIC-logosmall.gif	200	363		
www-d4.proxy.aol.com	-	807299483	GET	/images/slf.gif	200	205904		
www-d4.proxy.aol.com	-	807299484	GET	/facilities/vab.html	200	4045		
osk0174.bekkoame.or.jp	-	807299485	GET	/images/USA-logosmall.gif	200	234		
osk0174.bekkoame.or.jp	-	807299487	GET	/images/WORLD-logosmall.gif	200	669		
204.62.245.32	-	807299487	GET	/shuttle/countdown/liftoff.html	200	5220		
www-d4.proxy.aol.com	-	807299487	GET	/images/slf.gif	200	205904		
n868217.ksc.nasa.gov	-	807299489	GET	/ksc.html	200	7280		
128.159.122.197	-	807299489	GET	/finance/travel.htm	200	1456		
198.68.15.43	-	807299490	GET	/shuttle/missions/sts-70/images/KSC-95EC-0515.gif	200	39252		
204.211.85.21	-	807299491	GET	/facilities/lc39a.html	200	7008		
taco.vt.com	-	807299491	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock.mpg	200	946425		
128.159.122.197	-	807299493	GET	/finance/bmarcube.gif	200	1340		
128.159.122.197	-	807299495	GET	/finance//brrow_1t.gif	200	632		
168.99.3.105	-	807299495	GET	/shuttle/missions/51-l/sounds/	200	372		
mes.tms.org	-	807299495	GET	/shuttle/missions/missions.html	200	8677		
wood.lsis.loral.com	-	807299496	GET	/shuttle/technology/sts-newsref/sts-av.html	200	117168		
168.99.3.105	-	807299497	GET	/icons/blank.xbm	200	509		
www-e1f.gnn.com	-	807299498	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	174452		
alyssa.prodigy.com	-	807299499	GET	/images/ksclogo-medium.gif	200	5866		
168.99.3.105	-	807299500	GET	/icons/menu.xbm	200	527		
157.235.1.84	-	807299507	GET	/history/apollo/apollo-13/images/70HC418.GIF	200	198285		
n868217.ksc.nasa.gov	-	807299508	GET	/	304	0		
n868217.ksc.nasa.gov	-	807299508	GET	/images/MOSAIC-logosmall.gif	304	0		
n868217.ksc.nasa.gov	-	807299508	GET	/images/USA-logosmall.gif	304	0		
n868217.ksc.nasa.gov	-	807299508	GET	/images/ksclogo-medium.gif	304	0		
n868217.ksc.nasa.gov	-	807299508	GET	/images/NASA-logosmall.gif	304	0		
n868217.ksc.nasa.gov	-	807299508	GET	/images/WORLD-logosmall.gif	304	0		
rjr.nserc.ca	-	807299509	GET	/shuttle/resources/orbiters/enterprise.html	200	9732		
www-c2.proxy.aol.com	-	807299509	GET	/history/apollo/apollo-11/apollo-11.html	304	0		
jchambers2.ess.harris.com	-	807299509	GET	/whats-new.html	200	18936		
rjr.nserc.ca	-	807299510	GET	/shuttle/resources/orbiters/enterprise-logo.gif	200	25257		
168.99.3.105	-	807299510	GET	/shuttle/missions/51-l/	200	1712		
jchambers2.ess.harris.com	-	807299511	GET	/images/whatsnew.gif	200	651		
taco.vt.com	-	807299511	GET	/shuttle/missions/sts-71/movies/crew-walkout.mpg	200	1030878		
www-d1.proxy.aol.com	-	807299511	GET	/ksc.html	200	7280		
168.99.3.105	-	807299511	GET	/icons/image.xbm	200	509		
168.99.3.105	-	807299512	GET	/icons/text.xbm	200	527		
alyssa.prodigy.com	-	807299513	GET	/images/NASA-logosmall.gif	200	786		
128.158.45.18	-	807299513	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
mes.tms.org	-	807299513	GET	/images/launchmedium.gif	200	11853		
www-c2.proxy.aol.com	-	807299514	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	304	0		
osk0174.bekkoame.or.jp	-	807299514	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
168.31.216.22	-	807299515	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.jpg	200	39654		
www-d1.proxy.aol.com	-	807299518	GET	/images/ksclogo-medium.gif	200	5866		
128.158.45.18	-	807299518	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
128.158.45.18	-	807299519	GET	/images/KSC-logosmall.gif	200	1204		
alyssa.prodigy.com	-	807299520	GET	/images/MOSAIC-logosmall.gif	200	363		
128.158.45.18	-	807299520	GET	/images/launch-logo.gif	200	1713		
128.158.45.18	-	807299521	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
204.211.85.21	-	807299524	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
alyssa.prodigy.com	-	807299524	GET	/images/USA-logosmall.gif	200	234		
mes.tms.org	-	807299527	GET	/images/NASA-logosmall.gif	200	786		
fw1.torolab.ibm.com	-	807299527	GET	/ksc.html	200	7280		
www-e1f.gnn.com	-	807299528	GET	/shuttle/missions/sts-66/sts-66-patch.jpg	200	64605		
alyssa.prodigy.com	-	807299529	GET	/images/WORLD-logosmall.gif	200	669		
fw1.torolab.ibm.com	-	807299530	GET	/images/ksclogo-medium.gif	200	5866		
157.235.1.84	-	807299530	GET	/history/apollo/apollo-13/movies/	200	945		
204.62.245.32	-	807299530	GET	/shuttle/countdown/lps/osr/osr.html	200	1331		
157.235.1.84	-	807299531	GET	/icons/movie.xbm	200	530		
fw1.torolab.ibm.com	-	807299532	GET	/images/MOSAIC-logosmall.gif	200	363		
fw1.torolab.ibm.com	-	807299532	GET	/images/USA-logosmall.gif	200	234		
rjr.nserc.ca	-	807299534	GET	/images/landing-logo.gif	200	2582		
firewall.dfw.ibm.com	-	807299534	GET	/history/skylab/	200	2824		
mes.tms.org	-	807299534	GET	/images/KSC-logosmall.gif	200	1204		
fw1.torolab.ibm.com	-	807299537	GET	/images/WORLD-logosmall.gif	200	669		
